"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"138","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:07:53,FALSE,NA,"866611569886613504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reena_Shereena",6,TRUE,FALSE,NA,NA
"139","Hero Slot Akasia yang paling Comel setakat nie la @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #KuKirimCinta #kukirimcinta #farhan",FALSE,1,NA,2017-05-22 11:07:42,FALSE,NA,"866611521710727168",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FarahFarisya10",4,FALSE,FALSE,NA,NA
"140","#Nisha cakap kalau jumpa #Farhan nak pijak2 dia<ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>
#RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 11:07:32,FALSE,NA,"866611478790496256",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"141","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:07:23,FALSE,NA,"866611443273048065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dede_elsa26",13,TRUE,FALSE,NA,NA
"142","RT @nshafika018: Garangnya  #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:07:07,FALSE,NA,"866611375782543361",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reena_Shereena",5,TRUE,FALSE,NA,NA
"143","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:06:38,FALSE,NA,"866611255418671104",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",13,TRUE,FALSE,NA,NA
"144","Garangnya  #Farhan dgn #Nisha #kukirimcinta <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:06:37,FALSE,NA,"866611251417186304",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",5,FALSE,FALSE,NA,NA
"145","RT @Ika_zarmiey: First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,0,NA,2017-05-22 11:06:15,FALSE,NA,"866611157410299904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",7,TRUE,FALSE,NA,NA
"146","RT @fazzMokh: #Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,0,NA,2017-05-22 11:06:04,FALSE,NA,"866611111017103360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zrasofea",13,TRUE,FALSE,NA,NA
"147","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:05:51,FALSE,NA,"866611058852610048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",6,TRUE,FALSE,NA,NA
"148","First episode dh gaduh <ed><U+00A0><U+00BD><ed><U+00B8><U+0085>hahaa #KuKirimCinta #Nisha #Farhan https://t.co/AMbHCkKJUe",FALSE,1,NA,2017-05-22 11:05:51,FALSE,NA,"866611055899758592",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ika_zarmiey",7,FALSE,FALSE,NA,NA
"149","RT @Fina_Maulod: First day jumpa dah gaduh erk #Redzayda #Nisha #Farhan #KuKirimCinta @Ayda_Jebat @iamredzarosli",FALSE,0,NA,2017-05-22 11:05:44,FALSE,NA,"866611028754223105",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",2,TRUE,FALSE,NA,NA
"150","#Nisha #AydaJebat pi shopping jam ehhh, tapi sayang jam kena pijak dgn #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>  #KuKirimCinta https://t.co/RwcP4sW9t0",FALSE,4,NA,2017-05-22 11:05:41,FALSE,NA,"866611015013683200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","fazzMokh",13,FALSE,FALSE,NA,NA
"151","Ganasya #Farhan pijak jam #Nisha
@iamredzarosli @ayda_jebat #RedzAyda",FALSE,0,NA,2017-05-22 11:05:30,FALSE,NA,"866610968805072896",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"152","@iamredzarosli #farhan senget",FALSE,0,"iamredzarosli",2017-05-22 11:05:08,FALSE,"866606092859490305","866610876173795328","858350401665474560","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorfaralizaAl",0,FALSE,FALSE,NA,NA
"153","RT @nshafika018: Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:04:47,FALSE,NA,"866610787648917505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",6,TRUE,FALSE,NA,NA
"154","First day jumpa dah gaduh erk #Redzayda #Nisha #Farhan #KuKirimCinta @Ayda_Jebat @iamredzarosli",FALSE,1,NA,2017-05-22 11:04:28,FALSE,NA,"866610709873868801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Fina_Maulod",2,FALSE,FALSE,NA,NA
"155","Awal2 dah gaduh  #Nisha #Farhan @Ayda_Jebat @iamredzarosli #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2017-05-22 11:04:18,FALSE,NA,"866610667456835584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",6,FALSE,FALSE,NA,NA
"156","aloo kesian #Nisha kena buli dengan #Farhan #KuKirimCinta",FALSE,0,NA,2017-05-22 11:04:03,FALSE,NA,"866610604823330817",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RohazlinaZ",0,FALSE,FALSE,NA,NA
"157","RT @nshafika018: Dah start #kukirimcinta  @Ayda_Jebat  @iamredzarosli @fahadiman93 #Farhan #Nisha #RedzAyda",FALSE,0,NA,2017-05-22 11:01:53,FALSE,NA,"866610058934624256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",1,TRUE,FALSE,NA,NA
"158","Dah start #kukirimcinta  @Ayda_Jebat  @iamredzarosli @fahadiman93 #Farhan #Nisha #RedzAyda",FALSE,1,NA,2017-05-22 11:00:40,FALSE,NA,"866609752700092416",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",1,FALSE,FALSE,NA,NA
"159","RT @twin_raidah: Goid lyck &amp; All the best #Farhan @iamredzarosli  #Nisha @Ayda_jebat #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 10:57:08,FALSE,NA,"866608861725073408",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",4,TRUE,FALSE,NA,NA
"160","RT @twin_raidah: #RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:54:49,FALSE,NA,"866608280688246785",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",3,TRUE,FALSE,NA,NA
"161","RT @twin_raidah: #RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:54:30,FALSE,NA,"866608199318683648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",3,TRUE,FALSE,NA,NA
"162","RT @twin_raidah: Dapatkah #Nisha menerima cinta #Farhan melalui #Sharul 
#RedzAyda
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:53:28,FALSE,NA,"866607939955466240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",2,TRUE,FALSE,NA,NA
"163","RT @twin_raidah: Goid lyck &amp; All the best #Farhan @iamredzarosli  #Nisha @Ayda_jebat #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 10:52:31,FALSE,NA,"866607700418805761",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BayanganPujaan",4,TRUE,FALSE,NA,NA
"164","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:52:19,FALSE,NA,"866607651513221121",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BayanganPujaan",6,TRUE,FALSE,NA,NA
"165","RT @twin_raidah: Dapatkah #Nisha menerima cinta #Farhan melalui #Sharul 
#RedzAyda
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:51:53,FALSE,NA,"866607543430164481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YusofIerah",2,TRUE,FALSE,NA,NA
"166","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 10:50:10,FALSE,NA,"866607111119044608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Nryxdi",12,TRUE,FALSE,NA,NA
"167","Dapatkah #Nisha menerima cinta #Farhan melalui #Sharul 
#RedzAyda
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:33:26,FALSE,NA,"866602898267881472",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",2,FALSE,FALSE,NA,NA
"168","RT @sue_shel: @zatyechinew Of coz curik hati #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> mrh #farhan nnti #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BD><ed><U+00BA><U+00B6>",FALSE,0,NA,2017-05-22 10:28:25,FALSE,NA,"866601635010682880",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","norleha_27",4,TRUE,FALSE,NA,NA
"169","#RedzAyda
#RedzaRosli
#AydaJebat
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 10:28:21,FALSE,NA,"866601621647577093",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"170","RT @twin_raidah: #RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:24:04,FALSE,NA,"866600543703060481",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",3,TRUE,FALSE,NA,NA
"171","#RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 10:23:34,FALSE,NA,"866600416850477056",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",3,FALSE,FALSE,NA,NA
"172","RT @twin_raidah: Goid lyck &amp; All the best #Farhan @iamredzarosli  #Nisha @Ayda_jebat #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 10:19:36,FALSE,NA,"866599417087877120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",4,TRUE,FALSE,NA,NA
"173","RT @twin_raidah: Goid lyck &amp; All the best #Farhan @iamredzarosli  #Nisha @Ayda_jebat #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 10:16:08,FALSE,NA,"866598544857116673",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",4,TRUE,FALSE,NA,NA
"174","Goid lyck &amp; All the best #Farhan @iamredzarosli  #Nisha @Ayda_jebat #RedzAyda #Kukirimcinta",FALSE,0,NA,2017-05-22 10:15:48,FALSE,NA,"866598461910663169",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",4,FALSE,FALSE,NA,NA
"175","RT @angah213: #KuKirimCinta @Ayda_Jebat @iamredzarosli #Farhan #Nisha #gengNisha <ed><U+00A0><U+00BD><ed><U+00B8><U+008B> https://t.co/JlEJ1ZdeXG",FALSE,0,NA,2017-05-22 10:13:25,FALSE,NA,"866597862695501824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khunifauti",12,TRUE,FALSE,NA,NA
"176","RT @BellaOmar97: Record set #KuKurimCinta ready 6.58 petang nie yay! See you ths evening #Nisha #Farhan hero heroin fvourite kita  #AydaJeb…",FALSE,0,NA,2017-05-22 10:09:53,FALSE,NA,"866596970638462977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khunifauti",2,TRUE,FALSE,NA,NA
"177","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:08:07,FALSE,NA,"866596526037979137",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","puterimaimon",6,TRUE,FALSE,NA,NA
"178","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:07:29,FALSE,NA,"866596369363943426",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",6,TRUE,FALSE,NA,NA
"179","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:06:14,FALSE,NA,"866596052547231744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",6,TRUE,FALSE,NA,NA
"180","RT @twin_raidah: #kukirimcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 10:05:45,FALSE,NA,"866595930794897409",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reena_Shereena",3,TRUE,FALSE,NA,NA
"181","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:05:39,FALSE,NA,"866595908309237760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Reena_Shereena",6,TRUE,FALSE,NA,NA
"182","RT @nshafika018: Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,0,NA,2017-05-22 10:05:19,FALSE,NA,"866595821332058112",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haslinalana",6,TRUE,FALSE,NA,NA
"183","RT @HishmaNorzaliza: Eleh ayat tak boleh blah la si farhan ni ...x main la cintan cintun ...#Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 10:04:38,FALSE,NA,"866595653413068800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",3,TRUE,FALSE,NA,NA
"184","RT @twin_raidah: #kukirimcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 10:04:31,FALSE,NA,"866595623771832320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",3,TRUE,FALSE,NA,NA
"185","Cepatlah pukul 7 x sbr nk tgk #kukirimcinta #zarul #Farhan #Nisha #RedzAyda @ayda_jebat @fahadiman93 @iamredzarosli <ed><U+00A0><U+00BD><ed><U+00B8><U+0086><ed><U+00A0><U+00BD><ed><U+00B8><U+0086>",FALSE,1,NA,2017-05-22 10:04:21,FALSE,NA,"866595578825687040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","nshafika018",6,FALSE,FALSE,NA,NA
"186","RT @HishmaNorzaliza: Eleh ayat tak boleh blah la si farhan ni ...x main la cintan cintun ...#Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 10:03:58,FALSE,NA,"866595484181291008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",3,TRUE,FALSE,NA,NA
"187","RT @HishmaNorzaliza: Eleh ayat tak boleh blah la si farhan ni ...x main la cintan cintun ...#Farhan #Nisha #KuKirimCinta",FALSE,0,NA,2017-05-22 10:03:55,FALSE,NA,"866595471594143744",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","haslinalana",3,TRUE,FALSE,NA,NA
"188","RT @twin_raidah: #kukirimcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 10:03:51,FALSE,NA,"866595454422626304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",3,TRUE,FALSE,NA,NA
"189","#kukirimcinta
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 10:03:30,FALSE,NA,"866595364148727808",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",3,FALSE,FALSE,NA,NA
"190","Eleh ayat tak boleh blah la si farhan ni ...x main la cintan cintun ...#Farhan #Nisha #KuKirimCinta",FALSE,1,NA,2017-05-22 10:02:55,FALSE,NA,"866595219877249024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HishmaNorzaliza",3,FALSE,FALSE,NA,NA
"191","RT @ShaqirWazizi: #KuKirimCinta <U+2709><ed><U+00A0><U+00BC><ed><U+00BE><U+0088>Geng Farhan Vs Geng Nisha <U+2728><U+270C> Dua - dua <ed><U+00A0><U+00BD><ed><U+00B1><U+008F> Cuky Geng <ed><U+00A0><U+00BC><ed><U+00BE><U+0088> Good Luck Today #Nisha #Farhan #kukirimcinta https:/…",FALSE,0,NA,2017-05-22 10:00:04,FALSE,NA,"866594501132926976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","khunifauti",6,TRUE,FALSE,NA,NA
"192","RT @BellaOmar97: Kejap je kluar tadi alhamdulillah dah sampai rumah sebelum #KuKirimCinta start bole tgk deh huhu #RedzaAyda #Nisha #Farhan…",FALSE,0,NA,2017-05-22 09:55:24,FALSE,NA,"866593328489390080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",3,TRUE,FALSE,NA,NA
"193","RT @sue_shel: @zatyechinew Of coz curik hati #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> mrh #farhan nnti #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BD><ed><U+00BA><U+00B6>",FALSE,0,NA,2017-05-22 09:54:47,FALSE,NA,"866593174256443392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hzwanibakhtiar",4,TRUE,FALSE,NA,NA
"194","RT @sue_shel: @zatyechinew Of coz curik hati #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> mrh #farhan nnti #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BD><ed><U+00BA><U+00B6>",FALSE,0,NA,2017-05-22 09:53:59,FALSE,NA,"866592970874605569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zatyechinew",4,TRUE,FALSE,NA,NA
"195","RT @twin_raidah: Bukan sengaja aku berdusta #Kukirimcinta #RedzAyda #Farhan #Nisha",FALSE,0,NA,2017-05-22 09:51:47,FALSE,NA,"866592419101290496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",1,TRUE,FALSE,NA,NA
"196","Bukan sengaja aku berdusta #Kukirimcinta #RedzAyda #Farhan #Nisha",FALSE,1,NA,2017-05-22 09:51:20,FALSE,NA,"866592305796399104",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"197","Duk dpn tv siap2 <ed><U+00A0><U+00BD><ed><U+00B8><U+0086>
#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha",FALSE,0,NA,2017-05-22 09:47:45,FALSE,NA,"866591404549591040",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
"198","RT @twin_raidah: #Kukirimcinta
#RedzAyda
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 09:45:57,FALSE,NA,"866590949522132993",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",1,TRUE,FALSE,NA,NA
"199","RT @BellaOmar97: Kejap je kluar tadi alhamdulillah dah sampai rumah sebelum #KuKirimCinta start bole tgk deh huhu #RedzaAyda #Nisha #Farhan…",FALSE,0,NA,2017-05-22 09:45:24,FALSE,NA,"866590811911143424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",3,TRUE,FALSE,NA,NA
"200","RT @twin_raidah: #RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 09:45:11,FALSE,NA,"866590755841753088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatisaya",3,TRUE,FALSE,NA,NA
"201","Kejap je kluar tadi alhamdulillah dah sampai rumah sebelum #KuKirimCinta start bole tgk deh huhu #RedzaAyda #Nisha #Farhan <ed><U+00A0><U+00BD><ed><U+00B8><U+0089><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><ed><U+00A0><U+00BD><ed><U+00B2><U+0083><U+270C>",FALSE,1,NA,2017-05-22 09:45:00,FALSE,NA,"866590710866165760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BellaOmar97",3,FALSE,FALSE,NA,NA
"202","@zatyechinew Of coz curik hati #Nisha <ed><U+00A0><U+00BD><ed><U+00B8><U+0082><ed><U+00A0><U+00BD><ed><U+00B8><U+0082> mrh #farhan nnti #KuKirimCinta #RedzAyda <ed><U+00A0><U+00BC><ed><U+00BF><U+0083><ed><U+00A0><U+00BD><ed><U+00BA><U+00B6>",FALSE,1,"zatyechinew",2017-05-22 09:43:45,FALSE,"866583007120863232","866590394762448896","1156159406","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sue_shel",4,FALSE,FALSE,NA,NA
"203","RT @twin_raidah: #RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,0,NA,2017-05-22 09:42:25,FALSE,NA,"866590060371599360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pencurihatiajs",3,TRUE,FALSE,NA,NA
"204","#RedzaRosli
#AydaJebat
#RedzAyda
#Farhan
#Nisha
#Kukirimcinta",FALSE,2,NA,2017-05-22 09:40:28,FALSE,NA,"866589570099404800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",3,FALSE,FALSE,NA,NA
"205","#Kukirimcinta
#RedzAyda
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,1,NA,2017-05-22 09:39:03,FALSE,NA,"866589211171856385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",1,FALSE,FALSE,NA,NA
"206","#Kukirimcinta sikit lagi guys..Dag Dig Dug
#RedzAyda
#Farhan
#Nisha
#RedzaRosli
#AydaJebat",FALSE,0,NA,2017-05-22 09:38:12,FALSE,NA,"866588998008922112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","twin_raidah",0,FALSE,FALSE,NA,NA
